time,seconds_elapsed,z,y,x
1721411577767009000,1.944009033203125,0.7647533416748047,0.062071919441223145,-0.0066367387771606445
1721411577779856400,1.9568564453125,0.5681314468383789,0.08052206039428711,-0.16396033763885498
1721411577792727300,1.969727294921875,0.13489818572998047,0.17809724807739258,-0.23935586214065552
1721411577805581600,1.98258154296875,-0.4648284912109375,0.43773937225341797,-0.22426846623420715
1721411577818412300,1.995412353515625,-0.8354177474975586,0.8218330144882202,-0.042977213859558105
1721411577831308000,2.00830810546875,-0.9139108657836914,1.2178229093551636,0.1638564169406891
1721411577844142600,2.021142578125,-0.872197151184082,1.4798625707626343,0.3160461187362671
1721411577856993000,2.033992919921875,-0.6833982467651367,1.6254963874816895,0.307601660490036
1721411577869905200,2.0469052734375,-0.4219789505004883,1.4654426574707031,0.2778465151786804
1721411577882729000,2.05972900390625,-0.3339672088623047,1.2675843238830566,0.21856285631656647
1721411577895583700,2.072583740234375,-0.4290046691894531,1.1837685108184814,0.10477226972579956
1721411577908442000,2.085442138671875,-0.6097078323364258,1.1191595792770386,0.080145925283432
1721411577921287000,2.098286865234375,-0.5820989608764648,1.1953071355819702,0.1681162416934967
1721411577934171600,2.111171630859375,-0.33696556091308594,1.3658936023712158,0.2511005103588104
1721411577947027200,2.124027099609375,0.05654144287109375,1.3974034786224365,0.3936024308204651
1721411577959885600,2.136885498046875,0.3728446960449219,1.5642974376678467,0.3020881116390228
1721411577972731100,2.149731201171875,0.5102443695068359,1.5194847583770752,-0.03242890536785126
1721411577985603300,2.162603271484375,0.6600074768066406,1.2645386457443237,-0.2916015088558197
1721411577998451700,2.17545166015625,0.3570127487182617,1.0594297647476196,-0.559908926486969
1721411578011320800,2.18832080078125,-0.08557701110839844,1.1515116691589355,-0.5264126062393188
1721411578024161800,2.201161865234375,-0.11484622955322266,1.359351396560669,-0.48224586248397827
1721411578037023500,2.2140234375,0.16311359405517578,1.3358434438705444,-0.26719844341278076
1721411578049883400,2.22688330078125,0.7754850387573242,1.299652099609375,-0.18634545803070068
1721411578062734000,2.239734130859375,1.4195594787597656,0.770988941192627,-0.2082882821559906
1721411578075600400,2.252600341796875,1.6416749954223633,-0.028533935546875,-0.3536231517791748
1721411578088453000,2.265453125,1.2858591079711914,-0.643237829208374,-0.3300471305847168
1721411578101316400,2.27831640625,0.6913595199584961,-0.9017472863197327,-0.300458699464798
1721411578114163500,2.29116357421875,0.1370849609375,-0.9770586490631104,-0.2537355422973633
1721411578127031600,2.304031494140625,-0.2327413558959961,-1.0724940299987793,-0.1106681227684021
1721411578139891700,2.3168916015625,-0.3969078063964844,-1.0963876247406006,0.03128120303153992
